image_path,mask_path,n_mask_pixel,uid,pixel_percentage
/data/jimmy15923/cg_kidney_seg/train/S2016-32406_4_7/image/S2016-32406_4_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-32406_4_7/mask/S2016-32406_4_7_mask.jpg,41601,S2016-32406_4_7,4.1601
/data/jimmy15923/cg_kidney_seg/train/S2016-9205_2_5/image/S2016-9205_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-9205_2_5/mask/S2016-9205_2_5_mask.jpg,33562,S2016-9205_2_5,3.3562
/data/jimmy15923/cg_kidney_seg/train/S2016-12988_6_5/image/S2016-12988_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12988_6_5/mask/S2016-12988_6_5_mask.jpg,23083,S2016-12988_6_5,2.3083
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_9_7/image/S2016-38950_9_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_9_7/mask/S2016-38950_9_7_mask.jpg,65499,S2016-38950_9_7,6.5499
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_4_4/image/S2016-13595_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_4_4/mask/S2016-13595_4_4_mask.jpg,9599,S2016-13595_4_4,0.9599
/data/jimmy15923/cg_kidney_seg/train/S2016-30313_5_2/image/S2016-30313_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30313_5_2/mask/S2016-30313_5_2_mask.jpg,33931,S2016-30313_5_2,3.3931
/data/jimmy15923/cg_kidney_seg/train/S2016-15757_6_3/image/S2016-15757_6_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15757_6_3/mask/S2016-15757_6_3_mask.jpg,37511,S2016-15757_6_3,3.7511
/data/jimmy15923/cg_kidney_seg/train/S2016-15059_3_3/image/S2016-15059_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15059_3_3/mask/S2016-15059_3_3_mask.jpg,40043,S2016-15059_3_3,4.0043
/data/jimmy15923/cg_kidney_seg/train/S2016-3653_4_5/image/S2016-3653_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3653_4_5/mask/S2016-3653_4_5_mask.jpg,18087,S2016-3653_4_5,1.8087
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_6_5/image/S2016-36363_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_6_5/mask/S2016-36363_6_5_mask.jpg,27759,S2016-36363_6_5,2.7759
/data/jimmy15923/cg_kidney_seg/train/S2016-38747_3_1/image/S2016-38747_3_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38747_3_1/mask/S2016-38747_3_1_mask.jpg,9396,S2016-38747_3_1,0.9396
/data/jimmy15923/cg_kidney_seg/train/S2016-26532_4_3/image/S2016-26532_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26532_4_3/mask/S2016-26532_4_3_mask.jpg,28996,S2016-26532_4_3,2.8996
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_12_9/image/S2016-26432_12_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_12_9/mask/S2016-26432_12_9_mask.jpg,27682,S2016-26432_12_9,2.7682
/data/jimmy15923/cg_kidney_seg/train/S2016-30817_10_7/image/S2016-30817_10_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30817_10_7/mask/S2016-30817_10_7_mask.jpg,19038,S2016-30817_10_7,1.9038
/data/jimmy15923/cg_kidney_seg/train/S2016-31954_5_4/image/S2016-31954_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31954_5_4/mask/S2016-31954_5_4_mask.jpg,26362,S2016-31954_5_4,2.6362
/data/jimmy15923/cg_kidney_seg/train/S2016-26532_3_7/image/S2016-26532_3_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26532_3_7/mask/S2016-26532_3_7_mask.jpg,24838,S2016-26532_3_7,2.4838
/data/jimmy15923/cg_kidney_seg/train/S2016-28676_2_0/image/S2016-28676_2_0_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28676_2_0/mask/S2016-28676_2_0_mask.jpg,12209,S2016-28676_2_0,1.2209
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_8_1/image/S2016-30816_8_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_8_1/mask/S2016-30816_8_1_mask.jpg,1992,S2016-30816_8_1,0.1992
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_2_7/image/S2016-26926_2_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_2_7/mask/S2016-26926_2_7_mask.jpg,7932,S2016-26926_2_7,0.7932
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_2_5/image/S2016-20501_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_2_5/mask/S2016-20501_2_5_mask.jpg,20468,S2016-20501_2_5,2.0468
/data/jimmy15923/cg_kidney_seg/train/S2016-17604_4_4/image/S2016-17604_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-17604_4_4/mask/S2016-17604_4_4_mask.jpg,51216,S2016-17604_4_4,5.1216
/data/jimmy15923/cg_kidney_seg/train/S2016-28676_5_1/image/S2016-28676_5_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28676_5_1/mask/S2016-28676_5_1_mask.jpg,11188,S2016-28676_5_1,1.1188
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_6_5/image/S2016-26432_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_6_5/mask/S2016-26432_6_5_mask.jpg,63561,S2016-26432_6_5,6.3561
/data/jimmy15923/cg_kidney_seg/train/S2016-38399_7_4/image/S2016-38399_7_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38399_7_4/mask/S2016-38399_7_4_mask.jpg,33519,S2016-38399_7_4,3.3519
/data/jimmy15923/cg_kidney_seg/train/S2016-33570_2_2/image/S2016-33570_2_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33570_2_2/mask/S2016-33570_2_2_mask.jpg,68268,S2016-33570_2_2,6.8268
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_5_4/image/S2016-40624_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_5_4/mask/S2016-40624_5_4_mask.jpg,49804,S2016-40624_5_4,4.9804
/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_4/image/S2016-725_3_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_4/mask/S2016-725_3_4_mask.jpg,23886,S2016-725_3_4,2.3886
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_5_15/image/S2016-36363_5_15_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_5_15/mask/S2016-36363_5_15_mask.jpg,29429,S2016-36363_5_15,2.9429
/data/jimmy15923/cg_kidney_seg/train/S2016-18472_5_5/image/S2016-18472_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18472_5_5/mask/S2016-18472_5_5_mask.jpg,44569,S2016-18472_5_5,4.4569
/data/jimmy15923/cg_kidney_seg/train/S2016-32406_3_11/image/S2016-32406_3_11_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-32406_3_11/mask/S2016-32406_3_11_mask.jpg,27915,S2016-32406_3_11,2.7915
/data/jimmy15923/cg_kidney_seg/train/S2016-23877_2_8/image/S2016-23877_2_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23877_2_8/mask/S2016-23877_2_8_mask.jpg,105703,S2016-23877_2_8,10.5703
/data/jimmy15923/cg_kidney_seg/train/S2016-33570_3_3/image/S2016-33570_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33570_3_3/mask/S2016-33570_3_3_mask.jpg,145842,S2016-33570_3_3,14.5842
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_7_10/image/S2016-38950_7_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_7_10/mask/S2016-38950_7_10_mask.jpg,31086,S2016-38950_7_10,3.1086
/data/jimmy15923/cg_kidney_seg/train/S2016-20146_2_5/image/S2016-20146_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20146_2_5/mask/S2016-20146_2_5_mask.jpg,48609,S2016-20146_2_5,4.8609
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_7_9/image/S2016-38950_7_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_7_9/mask/S2016-38950_7_9_mask.jpg,7272,S2016-38950_7_9,0.7272
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_5_3/image/S2016-8667_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_5_3/mask/S2016-8667_5_3_mask.jpg,11193,S2016-8667_5_3,1.1193
/data/jimmy15923/cg_kidney_seg/train/S2016-38747_2_1/image/S2016-38747_2_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38747_2_1/mask/S2016-38747_2_1_mask.jpg,56665,S2016-38747_2_1,5.6665
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_1/image/S2016-34761_5_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_1/mask/S2016-34761_5_1_mask.jpg,76,S2016-34761_5_1,0.0076
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_1_9/image/S2016-33151_1_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_1_9/mask/S2016-33151_1_9_mask.jpg,15762,S2016-33151_1_9,1.5762
/data/jimmy15923/cg_kidney_seg/train/S2016-35909_3_6/image/S2016-35909_3_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35909_3_6/mask/S2016-35909_3_6_mask.jpg,46369,S2016-35909_3_6,4.6369
/data/jimmy15923/cg_kidney_seg/train/S2016-35909_3_7/image/S2016-35909_3_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35909_3_7/mask/S2016-35909_3_7_mask.jpg,31498,S2016-35909_3_7,3.1498
/data/jimmy15923/cg_kidney_seg/train/S2016-31954_6_3/image/S2016-31954_6_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31954_6_3/mask/S2016-31954_6_3_mask.jpg,16202,S2016-31954_6_3,1.6202
/data/jimmy15923/cg_kidney_seg/train/S2016-32406_5_7/image/S2016-32406_5_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-32406_5_7/mask/S2016-32406_5_7_mask.jpg,100006,S2016-32406_5_7,10.0006
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_6_3/image/S2016-40624_6_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_6_3/mask/S2016-40624_6_3_mask.jpg,30277,S2016-40624_6_3,3.0277
/data/jimmy15923/cg_kidney_seg/train/S2016-14721_5_2/image/S2016-14721_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-14721_5_2/mask/S2016-14721_5_2_mask.jpg,39263,S2016-14721_5_2,3.9263
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_2_11/image/S2016-4874_2_11_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_2_11/mask/S2016-4874_2_11_mask.jpg,1469,S2016-4874_2_11,0.1469
/data/jimmy15923/cg_kidney_seg/train/S2016-8068_4_6/image/S2016-8068_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8068_4_6/mask/S2016-8068_4_6_mask.jpg,53783,S2016-8068_4_6,5.3783
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_7_3/image/S2016-40624_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_7_3/mask/S2016-40624_7_3_mask.jpg,66426,S2016-40624_7_3,6.6426
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_7_8/image/S2016-4874_7_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_7_8/mask/S2016-4874_7_8_mask.jpg,16986,S2016-4874_7_8,1.6986
/data/jimmy15923/cg_kidney_seg/train/S2016-12422_5_2/image/S2016-12422_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12422_5_2/mask/S2016-12422_5_2_mask.jpg,16884,S2016-12422_5_2,1.6884
/data/jimmy15923/cg_kidney_seg/train/S2016-2803_7_4/image/S2016-2803_7_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-2803_7_4/mask/S2016-2803_7_4_mask.jpg,29972,S2016-2803_7_4,2.9972
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_12_6/image/S2016-36363_12_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_12_6/mask/S2016-36363_12_6_mask.jpg,25621,S2016-36363_12_6,2.5621
/data/jimmy15923/cg_kidney_seg/train/S2016-4354_5_6/image/S2016-4354_5_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4354_5_6/mask/S2016-4354_5_6_mask.jpg,7720,S2016-4354_5_6,0.772
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_3_5/image/S2016-40624_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_3_5/mask/S2016-40624_3_5_mask.jpg,26115,S2016-40624_3_5,2.6115
/data/jimmy15923/cg_kidney_seg/train/S2016-9205_2_6/image/S2016-9205_2_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-9205_2_6/mask/S2016-9205_2_6_mask.jpg,18476,S2016-9205_2_6,1.8476
/data/jimmy15923/cg_kidney_seg/train/S2016-3653_3_6/image/S2016-3653_3_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3653_3_6/mask/S2016-3653_3_6_mask.jpg,29380,S2016-3653_3_6,2.938
/data/jimmy15923/cg_kidney_seg/train/S2016-12988_3_4/image/S2016-12988_3_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12988_3_4/mask/S2016-12988_3_4_mask.jpg,5953,S2016-12988_3_4,0.5953
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_4_5/image/S2016-33151_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_4_5/mask/S2016-33151_4_5_mask.jpg,21297,S2016-33151_4_5,2.1297
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_16/image/S2016-13595_6_16_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_16/mask/S2016-13595_6_16_mask.jpg,20982,S2016-13595_6_16,2.0982
/data/jimmy15923/cg_kidney_seg/train/S2016-9205_4_2/image/S2016-9205_4_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-9205_4_2/mask/S2016-9205_4_2_mask.jpg,13601,S2016-9205_4_2,1.3601
/data/jimmy15923/cg_kidney_seg/train/S2016-12422_6_2/image/S2016-12422_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12422_6_2/mask/S2016-12422_6_2_mask.jpg,69287,S2016-12422_6_2,6.9287
/data/jimmy15923/cg_kidney_seg/train/S2016-16236_5_4/image/S2016-16236_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16236_5_4/mask/S2016-16236_5_4_mask.jpg,23404,S2016-16236_5_4,2.3404
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_3/image/S2016-33151_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_3/mask/S2016-33151_3_3_mask.jpg,7478,S2016-33151_3_3,0.7478
/data/jimmy15923/cg_kidney_seg/train/S2016-30313_7_2/image/S2016-30313_7_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30313_7_2/mask/S2016-30313_7_2_mask.jpg,41703,S2016-30313_7_2,4.1703
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_12_7/image/S2016-36363_12_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_12_7/mask/S2016-36363_12_7_mask.jpg,29945,S2016-36363_12_7,2.9945
/data/jimmy15923/cg_kidney_seg/train/S2016-38398_4_5/image/S2016-38398_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38398_4_5/mask/S2016-38398_4_5_mask.jpg,3069,S2016-38398_4_5,0.3069
/data/jimmy15923/cg_kidney_seg/train/S2016-27883_4_5/image/S2016-27883_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27883_4_5/mask/S2016-27883_4_5_mask.jpg,2682,S2016-27883_4_5,0.2682
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_5_11/image/S2016-38950_5_11_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_5_11/mask/S2016-38950_5_11_mask.jpg,35364,S2016-38950_5_11,3.5364
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_5_10/image/S2016-26432_5_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_5_10/mask/S2016-26432_5_10_mask.jpg,24068,S2016-26432_5_10,2.4068
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_9/image/S2016-26926_4_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_9/mask/S2016-26926_4_9_mask.jpg,48434,S2016-26926_4_9,4.8434
/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_3/image/S2016-18471_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_3/mask/S2016-18471_4_3_mask.jpg,55070,S2016-18471_4_3,5.507
/data/jimmy15923/cg_kidney_seg/train/S2016-13291_4_5/image/S2016-13291_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13291_4_5/mask/S2016-13291_4_5_mask.jpg,47548,S2016-13291_4_5,4.7548
/data/jimmy15923/cg_kidney_seg/train/S2016-22267_4_5/image/S2016-22267_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22267_4_5/mask/S2016-22267_4_5_mask.jpg,12960,S2016-22267_4_5,1.296
/data/jimmy15923/cg_kidney_seg/train/S2016-507_4_9/image/S2016-507_4_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-507_4_9/mask/S2016-507_4_9_mask.jpg,43912,S2016-507_4_9,4.3912
/data/jimmy15923/cg_kidney_seg/train/S2016-17604_3_3/image/S2016-17604_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-17604_3_3/mask/S2016-17604_3_3_mask.jpg,53563,S2016-17604_3_3,5.3563
/data/jimmy15923/cg_kidney_seg/train/S2016-15059_4_4/image/S2016-15059_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15059_4_4/mask/S2016-15059_4_4_mask.jpg,27575,S2016-15059_4_4,2.7575
/data/jimmy15923/cg_kidney_seg/train/S2016-8307_3_3/image/S2016-8307_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8307_3_3/mask/S2016-8307_3_3_mask.jpg,4345,S2016-8307_3_3,0.4345
/data/jimmy15923/cg_kidney_seg/train/S2016-14721_3_2/image/S2016-14721_3_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-14721_3_2/mask/S2016-14721_3_2_mask.jpg,40834,S2016-14721_3_2,4.0834
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_7/image/S2016-34761_5_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_7/mask/S2016-34761_5_7_mask.jpg,320,S2016-34761_5_7,0.032
/data/jimmy15923/cg_kidney_seg/train/S2016-16237_4_4/image/S2016-16237_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16237_4_4/mask/S2016-16237_4_4_mask.jpg,21202,S2016-16237_4_4,2.1202
/data/jimmy15923/cg_kidney_seg/train/S2016-31448_6_5/image/S2016-31448_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31448_6_5/mask/S2016-31448_6_5_mask.jpg,1045,S2016-31448_6_5,0.1045
/data/jimmy15923/cg_kidney_seg/train/S2016-3650_3_5/image/S2016-3650_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3650_3_5/mask/S2016-3650_3_5_mask.jpg,53292,S2016-3650_3_5,5.3292
/data/jimmy15923/cg_kidney_seg/train/S2016-13859_5_3/image/S2016-13859_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13859_5_3/mask/S2016-13859_5_3_mask.jpg,10087,S2016-13859_5_3,1.0087
/data/jimmy15923/cg_kidney_seg/train/S2016-12988_7_5/image/S2016-12988_7_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12988_7_5/mask/S2016-12988_7_5_mask.jpg,35570,S2016-12988_7_5,3.557
/data/jimmy15923/cg_kidney_seg/train/S2016-19625_5_2/image/S2016-19625_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19625_5_2/mask/S2016-19625_5_2_mask.jpg,40691,S2016-19625_5_2,4.0691
/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_5/image/S2016-725_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_5/mask/S2016-725_4_5_mask.jpg,36862,S2016-725_4_5,3.6862
/data/jimmy15923/cg_kidney_seg/train/S2016-16237_5_5/image/S2016-16237_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16237_5_5/mask/S2016-16237_5_5_mask.jpg,24329,S2016-16237_5_5,2.4329
/data/jimmy15923/cg_kidney_seg/train/S2016-39097_5_5/image/S2016-39097_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-39097_5_5/mask/S2016-39097_5_5_mask.jpg,9491,S2016-39097_5_5,0.9491
/data/jimmy15923/cg_kidney_seg/train/S2016-31954_4_4/image/S2016-31954_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31954_4_4/mask/S2016-31954_4_4_mask.jpg,8406,S2016-31954_4_4,0.8406
/data/jimmy15923/cg_kidney_seg/train/S2016-30313_4_7/image/S2016-30313_4_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30313_4_7/mask/S2016-30313_4_7_mask.jpg,81304,S2016-30313_4_7,8.1304
/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_5/image/S2016-725_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_5/mask/S2016-725_3_5_mask.jpg,37670,S2016-725_3_5,3.767
/data/jimmy15923/cg_kidney_seg/train/S2016-26532_5_3/image/S2016-26532_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26532_5_3/mask/S2016-26532_5_3_mask.jpg,104833,S2016-26532_5_3,10.4833
/data/jimmy15923/cg_kidney_seg/train/S2016-38398_7_3/image/S2016-38398_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38398_7_3/mask/S2016-38398_7_3_mask.jpg,26767,S2016-38398_7_3,2.6767
/data/jimmy15923/cg_kidney_seg/train/S2016-31955_7_6/image/S2016-31955_7_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31955_7_6/mask/S2016-31955_7_6_mask.jpg,7048,S2016-31955_7_6,0.7048
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_5/image/S2016-13595_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_5/mask/S2016-13595_6_5_mask.jpg,31170,S2016-13595_6_5,3.117
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_5_5/image/S2016-27429_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_5_5/mask/S2016-27429_5_5_mask.jpg,24703,S2016-27429_5_5,2.4703
/data/jimmy15923/cg_kidney_seg/train/S2016-15369_2_5/image/S2016-15369_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15369_2_5/mask/S2016-15369_2_5_mask.jpg,22899,S2016-15369_2_5,2.2899
/data/jimmy15923/cg_kidney_seg/train/S2016-16237_1_2/image/S2016-16237_1_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16237_1_2/mask/S2016-16237_1_2_mask.jpg,15110,S2016-16237_1_2,1.511
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_3_3/image/S2016-40624_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_3_3/mask/S2016-40624_3_3_mask.jpg,25441,S2016-40624_3_3,2.5441
/data/jimmy15923/cg_kidney_seg/train/S2016-40980_5_4/image/S2016-40980_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40980_5_4/mask/S2016-40980_5_4_mask.jpg,53600,S2016-40980_5_4,5.36
/data/jimmy15923/cg_kidney_seg/train/S2016-30817_8_7/image/S2016-30817_8_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30817_8_7/mask/S2016-30817_8_7_mask.jpg,29142,S2016-30817_8_7,2.9142
/data/jimmy15923/cg_kidney_seg/train/S2016-7394_6_5/image/S2016-7394_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-7394_6_5/mask/S2016-7394_6_5_mask.jpg,34635,S2016-7394_6_5,3.4635
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_3_3/image/S2016-8667_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_3_3/mask/S2016-8667_3_3_mask.jpg,81082,S2016-8667_3_3,8.1082
/data/jimmy15923/cg_kidney_seg/train/S2016-35909_9_7/image/S2016-35909_9_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35909_9_7/mask/S2016-35909_9_7_mask.jpg,36904,S2016-35909_9_7,3.6904
/data/jimmy15923/cg_kidney_seg/train/S2016-22596_2_6/image/S2016-22596_2_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22596_2_6/mask/S2016-22596_2_6_mask.jpg,38147,S2016-22596_2_6,3.8147
/data/jimmy15923/cg_kidney_seg/train/S2016-14721_7_2/image/S2016-14721_7_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-14721_7_2/mask/S2016-14721_7_2_mask.jpg,45672,S2016-14721_7_2,4.5672
/data/jimmy15923/cg_kidney_seg/train/S2016-22003_4_1/image/S2016-22003_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22003_4_1/mask/S2016-22003_4_1_mask.jpg,17013,S2016-22003_4_1,1.7013
/data/jimmy15923/cg_kidney_seg/train/S2016-40980_6_2/image/S2016-40980_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40980_6_2/mask/S2016-40980_6_2_mask.jpg,13727,S2016-40980_6_2,1.3727
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_6_5/image/S2016-27429_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_6_5/mask/S2016-27429_6_5_mask.jpg,26767,S2016-27429_6_5,2.6767
/data/jimmy15923/cg_kidney_seg/train/S2016-31448_1_6/image/S2016-31448_1_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31448_1_6/mask/S2016-31448_1_6_mask.jpg,10905,S2016-31448_1_6,1.0905
/data/jimmy15923/cg_kidney_seg/train/S2016-12812_5_3/image/S2016-12812_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12812_5_3/mask/S2016-12812_5_3_mask.jpg,24431,S2016-12812_5_3,2.4431
